Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,geocoding_tier,match_confidence,nominatim_query,llm_cleaned_address,nominatim_flagged,matched_lat,matched_lon,is_provincia,provincia_town
Brunelli Caini Gilda,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Marchesi Azzania,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fiorenza,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Furlan Saretta Maria,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Dalla Lucia Ida ved. Nordio,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Polato Giuseppe,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Ponti Celestina,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Bressan Maria,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Tiepo Fumagalli Rina,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Sampomùn Maria,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Lorenzetti Carabba Elbe,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Dalla Bella Ratti Teresa,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Poletto Ernesto,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Franzin,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fabris Fortunato,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Marmo Eufrasia,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Montagner Francesco,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Morosin Maria,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Spezia Ines,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Antonuzzo Bonan,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Gima Maria,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Modun Rizzieri,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Busato Giuseppe,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fassetta Luina,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Saladin Tosato,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Scuro Lidia,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Collarlin Alice,,Musile Di Piave,,Maestri elementari,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Appaltata dalla Ditta Basaglia cav. uff. Vittorio,,Musile Di Piave,,Imposta Consumo,,,,,540,,UFFICIO AMMINISTRATIVI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Venezia,,Musile Di Piave,,Tribunale,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
S. Donà di Piave,,Musile Di Piave,,Pretura,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Deon cav. geom. Giuseppe,,Musile Di Piave,,Conciliatori,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Venezia,,Musile Di Piave,,Ufficio P. S.,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
S. Donà di Piave,,Musile Di Piave,,Carabinieri,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Musile di Piave,,Musile Di Piave,,Ufficio Postale,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
S. Donà di Piave,,Musile Di Piave,,Telefono pubblico,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Tosato cav. Don Giovanni,,Musile Di Piave,,Parrocchia,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Simoneto Don Natale,,Musile Di Piave,,Parrocchia,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Guseppare Favaro,,Musile Di Piave,,Parrocchia,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Guidon Erminio,,Musile Di Piave,,Parrocchia,,,,,540,,UFFICI PUBBLICI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
,,Musile Di Piave,,Asilo infantile e Casa di Ricovero,,,,,540,,ISTITUZIONI DI BENEFICENZA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rizzola cav. dott. Filippo,,Musile Di Piave,,Medici,,,,,540,,PROFESSIONISTI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Dalla Mora Carlotta,,Musile Di Piave,,Ostetriche,,,,,540,,PROFESSIONISTI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Pero Francesca,,Musile Di Piave,,Ostetriche,,,,,540,,PROFESSIONISTI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Curti Vittoria Furlalento,,Musile Di Piave,,Ostetriche,,,,,540,,PROFESSIONISTI,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rigato Giovanni,,Musile Di Piave,,Agenzie compra.vendita immobili affittanze mediazioni,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
De' Manicor Cesare,,Musile Di Piave,,Articoli casalinghi,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
De' Manicor Cesare,,Musile Di Piave,,Attrezzi agricoli (vendita),,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
De' Manicor (ramai) Cesare,,Musile Di Piave,,Bandai e ottonai,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Granzotto Antonio,,Musile Di Piave,,Barbieri,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Molin Emilio,,Musile Di Piave,,Barbieri,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rigato Giovanni,,Musile Di Piave,,Bistampe (commercio),,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Bassetto Giuseppe,,Musile Di Piave,,Bistampe (commercio),,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Ruggiero,,Musile Di Piave,,Bistampe (commercio),,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Agransim Giusinta,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Cooperativa di Consumo tra lavoratori,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Borgato Guido di Riccardo,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Migliorasi Fiorina,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Alfier Fioravante,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Gusel Eliseo,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Longato Giuseppe,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Minetto Giuseppe,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan Fratelli,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Stefani Virginia,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Toffoli Fortunata,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Elisa,,Musile Di Piave,,"Biade, coloniali ed affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fulanetto Luigi e Figli,,Musile Di Piave,,"Biciclette (Noleggio, riparazioni, accessori)",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Mucelli Guido,,Musile Di Piave,,"Biciclette (Noleggio, riparazioni, accessori)",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Longato Giuseppe,,Musile Di Piave,,Bottiglierie e Bar,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Minetto Giuseppe,,Musile Di Piave,,Bottiglierie e Bar,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Strametto Laurentino,,Musile Di Piave,,Calzature,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan Italia,,Musile Di Piave,,Calzature (Negozi),,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Agostinetto Aurelio,,Musile Di Piave,,Carradori e carrettieri,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan Fratelli,,Musile Di Piave,,"Cereali, farine e granaglie",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Cogo Fratelli,,Musile Di Piave,,"Cereali, farine e granaglie",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rigato Giovanni,,Musile Di Piave,,"Cereali, farine e granaglie",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Dalla Mora Guido e Rino,,Musile Di Piave,,"Cereali, farine e granaglie",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Foldo Ferruccio,,Musile Di Piave,,Chinaglierie,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Sartorello Caterina,,Musile Di Piave,,Chinaglierie,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rigato Giovanni,,Musile Di Piave,,Commissionari o rappresentanti,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
S. A. Coop. di Produzione e Lavori «Vittori del Piave»,,Musile Di Piave,,"Costruzioni edili (Capimastri, Imprenditori)",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Basso Giovanni,,Musile Di Piave,,Elettricisti,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
De Nobili Marino,,Musile Di Piave,,"Fabbri, maniscalchi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Codato Antonio,,Musile Di Piave,,"Fabbri, maniscalchi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Augustini F.lli e Bressan Dr. Giuseppe di S. Donà di Piave,,Musile Di Piave,,Farmacie,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Prila Dr.,Torrado (Musile),Musile Di Piave,,Farmacie,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Agostinetto AureIc.,,Musile Di Piave,,Falegnami,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Baron Enrico,,Musile Di Piave,,Falegnami,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Xasciotto Alfonso,,Musile Di Piave,,Falegnami,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Menigo Anselmo,,Musile Di Piave,,Falegnami,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Foldo Ferruccio,,Musile Di Piave,,"Frutta fresca, secca ed erbaggi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Maschio Alesio,,Musile Di Piave,,"Frutta fresca, secca ed erbaggi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Alfier Fioravante,,Musile Di Piave,,"Frutta fresca, secca ed erbaggi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fuser Vazzoler Maria,,Musile Di Piave,,"Frutta fresca, secca ed erbaggi",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fuser Carolina,,Musile Di Piave,,"Latte, burro e affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Perissinotto Nicolò,,Musile Di Piave,,"Latte, burro e affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Coppo Giovanni,,Musile Di Piave,,"Latte, burro e affini",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Baron Enrico,,Musile Di Piave,,Lavorazione del legno,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Furlanetto Pietro fu Eugenio,,Musile Di Piave,,Macchine trebbiaélrici,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fuser Giuseppe,,Musile Di Piave,,Macchine trebbiaélrici,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Montagner Luigi di Valentino,,Musile Di Piave,,Macchine trebbiaélrici,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Lyezonco Ero.le F.lli,,Musile Di Piave,,Macchine trebbiaélrici,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Tre-lorchetto Tullio,,Musile Di Piave,,Macellerie,,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Davanzo Giovanni,,Musile Di Piave,,"Manifatture, mercerie e filati",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fulador Ferruccio,,Musile Di Piave,,"Manifatture, mercerie e filati",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Fregonese Gui,,Musile Di Piave,,"Manifatture, mercerie e filati",,,,,540,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Furlanetto Pietro,,Musile Di Piave,,Mediatori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Mucelli Angelato,,Musile Di Piave,,Mediatori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Rigato Giovanni,,Musile Di Piave,,Mediatori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Mucelli Giovanni,,Musile Di Piave,,Mediatori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Vazzoler Giovanni,,Musile Di Piave,,Mediatori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Padovan F.lli,,Musile Di Piave,,Molini e Pilerie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Marigocco Giacomo,,Musile Di Piave,,Molini e Pilerie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Borgato Bruno,,Musile Di Piave,,Molini e Pilerie,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Borgato Marcello,,Musile Di Piave,,Mobili (vendita),,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Caselotto Jino,,Musile Di Piave,,Monti taurini ed equina,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Mucelli Guido di Canido,,Musile Di Piave,,Officine meccaniche,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Furlanetto F.lli,,Musile Di Piave,,Officine meccaniche,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Bartello Giuseppe,,Musile Di Piave,,Panifici,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Trevisan Sergio,,Musile Di Piave,,Panifici,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Sattin Ferruccio,,Musile Di Piave,,Piante e fiori,,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
Dalla Mora Giovanni,,Musile Di Piave,,Pollerie (Grossisti),,,,,541,,COMMERCIO E INDUSTRIA,,,,,,No address — centroid for musile di piave,,,outside_venice,7a,centroid_direct,,,False,45.5943,12.5231,True,musile di piave
