file,page_num,column,value,clean_value,category,action
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,347,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,347,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,350,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,350,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,351,Role,Tel: 23-439,,phone_tel,blank
all_pages_20260721_1901_ambiguous.csv,351,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,352,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,352,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,352,Profession,"Calle Larga S. Marco 383 - Venezia, Tel: 26-190, Tel: 26-191",Calle Larga S. Marco 383 - Venezia,street_address,address_candidate
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,355,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,356,Role,", , ,",", , ,",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,357,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,358,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,359,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,359,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,360,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,360,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,361,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,361,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,362,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,362,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
all_pages_20260721_1901_ambiguous.csv,363,Profession,Macchine per scrivere - Calcolatrici - Duplicatori,Macchine per scrivere - Calcolatrici - Duplicatori,known_ad_deferred,deferred
all_pages_20260721_1901_ambiguous.csv,363,Role,",",",",blank_or_punctuation,blank
