category,frequency,cluster_id,category_name
Petrolio,12,2,"Chemicals, fuel, construction materials & raw materials"
oreficeria,12,2,"Textiles, clothing"
Latteria,12,2,"Food, grocery & hospitality trade"
Sarta,10,2,"Textiles, clothing"
pensione,10,2,"Food, grocery & hospitality trade"
tipografia,10,2,"Office equipment, electrical, mechanical & industrial trades"
Morocicli,9,2,"Transport, shipping & maritime trades"
Vetri,9,2,"Decorative arts, photography, antiques & artisan crafts"
Cornici,8,2,"Decorative arts, photography, antiques & artisan crafts"
Droghe,8,2,"Food, grocery & hospitality trade"
Ombrelli,8,2,"Textiles, clothing"
albergo,8,2,"Food, grocery & hospitality trade"
orologeria,8,2,"Textiles, clothing"
dentista,8,2,"Legal, financial & administrative professions "
Navi,7,2,"Transport, shipping & maritime trades"
libreria,7,2,"Textiles, clothing"
Ostetrica,7,2,"Legal, financial & administrative professions "
parroco,6,2,Religious institutions & clergy
Hotel,6,2,"Food, grocery & hospitality trade"
Ghiacciaie,6,2,"Food, grocery & hospitality trade"
Pelli,6,2,"Textiles, clothing"
Seterie,6,2,"Textiles, clothing"
Bazar,5,2,"Textiles, clothing"
notaio,5,2,"Legal, financial & administrative professions "
Argenterie,5,2,"Textiles, clothing"
LA VELOCE..,5,2,"Transport, shipping & maritime trades"
Birrerie,5,2,"Food, grocery & hospitality trade"
Materassai,5,2,"Real estate, construction & business services"
Uova,5,2,"Food, grocery & hospitality trade"
pittrice,5,2,"Decorative arts, photography, antiques & artisan crafts"
vini,5,2,"Food, grocery & hospitality trade"
giornali,5,2,"Office equipment, electrical, mechanical & industrial trades"
ing.,5,2,"Office equipment, electrical, mechanical & industrial trades"
IMPERMEABILI,4,2,"Textiles, clothing"
Catrame,4,2,"Chemicals, fuel, construction materials & raw materials"
Filande,4,2,"Textiles, clothing"
Frigoriferi,4,2,"Office equipment, electrical, mechanical & industrial trades"
Guami,4,2,general retail
Pantofolai,4,2,"Textiles, clothing"
pellami,4,2,"Textiles, clothing"
Rimorchatori,4,2,"Transport, shipping & maritime trades"
Semi oleosi,4,2,"Chemicals, fuel, construction materials & raw materials"
Stracci,4,2,"Textiles, clothing"
Strucchi,4,2,"Food, grocery & hospitality trade"
Sughero,4,2,"Chemicals, fuel, construction materials & raw materials"
Terrrazzi,4,2,"Real estate, construction & business services"
Zucchero,4,2,"Food, grocery & hospitality trade"
sarto,4,2,"Textiles, clothing"
polleria,4,2,"Food, grocery & hospitality trade"
navi,4,2,"Transport, shipping & maritime trades"
birreria,4,2,"Food, grocery & hospitality trade"
Vetria 17,4,2,"Decorative arts, photography, antiques & artisan crafts"
Vetreria,4,2,"Decorative arts, photography, antiques & artisan crafts"
Ortaggi,4,2,"Food, grocery & hospitality trade"
Bandiere,3,2,"Chemicals, fuel, construction materials & raw materials"
Bilancie,3,2,"Office equipment, electrical, mechanical & industrial trades"
Calderai,3,2,"Office equipment, electrical, mechanical & industrial trades"
Espurgo pozzi neri,3,2,"Real estate, construction & business services"
Ghisa,3,2,"Chemicals, fuel, construction materials & raw materials"
Lamiere,3,2,"Office equipment, electrical, mechanical & industrial trades"
Libreria,3,2,"Textiles, clothing"
Olii,3,2,"Chemicals, fuel, construction materials & raw materials"
Recuperi marittimi,3,2,"Transport, shipping & maritime trades"
vetri,3,2,"Decorative arts, photography, antiques & artisan crafts"
Medico,3,2,"Legal, financial & administrative professions "
attuario,3,2,"Legal, financial & administrative professions "
radio,3,2,"Office equipment, electrical, mechanical & industrial trades"
calze,3,2,"Textiles, clothing"
trebbiatura,3,2,"Chemicals, fuel, construction materials & raw materials"
chirurgo,3,2,"Legal, financial & administrative professions "
Modisteria,3,2,"Textiles, clothing"
moderna,3,2,general retail
Medicina,3,2,"Legal, financial & administrative professions "
Tipografia,3,2,"Office equipment, electrical, mechanical & industrial trades"
Acciai,2,2,"Chemicals, fuel, construction materials & raw materials"
Aceto,2,2,"Food, grocery & hospitality trade"
Alcool,2,2,"Food, grocery & hospitality trade"
Soc. Coop.,2,2,
Bitumi,2,2,"Chemicals, fuel, construction materials & raw materials"
Carni,2,2,"Food, grocery & hospitality trade"
Caviale,2,2,"Food, grocery & hospitality trade"
fdm. Navagero 34,2,2,
(eomerscio),2,2,general retail
Filatelico,2,2,"Culture, entertainment & leisure"
Gas,2,2,"Chemicals, fuel, construction materials & raw materials"
Lane e crine,2,2,"Textiles, clothing"
Sementi,2,2,"Textiles, clothing"
setorie e lanerie,2,2,"Textiles, clothing"
S. A.,2,2,
Telerie,2,2,"Textiles, clothing"
Vetri neutri,2,2,"Decorative arts, photography, antiques & artisan crafts"
Zincografia,2,2,"Office equipment, electrical, mechanical & industrial trades"
Zolfo,2,2,"Chemicals, fuel, construction materials & raw materials"
medico,2,2,"Legal, financial & administrative professions "
vallicultura,2,2,"Food, grocery & hospitality trade"
Pensione,2,2,"Food, grocery & hospitality trade"
S.,2,2,
murari,2,2,"Real estate, construction & business services"
veterinario,2,2,"Legal, financial & administrative professions "
rettore,2,2,Institutions/companies
Carpentiere,2,2,"Decorative arts, photography, antiques & artisan crafts"
pianoforti,2,2,"Office equipment, electrical, mechanical & industrial trades"
ottica,2,2,"Decorative arts, photography, antiques & artisan crafts"
valigerie,2,2,"Textiles, clothing"
stomatologo,2,2,"Legal, financial & administrative professions "
dolciumi,2,2,"Food, grocery & hospitality trade"
terraglie,2,2,"Decorative arts, photography, antiques & artisan crafts"
carta,2,2,"Textiles, clothing"
mode,2,2,"Textiles, clothing"
ghiaccio,2,2,"Food, grocery & hospitality trade"
coltellinaio e arrotino,2,2,"Office equipment, electrical, mechanical & industrial trades"
pellami e cuoi,2,2,"Textiles, clothing"
barbieri,2,2,"Textiles, clothing"
uova,2,2,"Food, grocery & hospitality trade"
Economo,2,2,"Legal, financial & administrative professions "
oculista,2,2,"Legal, financial & administrative professions "
cinema,2,2,"Culture, entertainment & leisure"
malattie nervose,2,2,"Legal, financial & administrative professions "
Presd. Soc.,2,2,general retail
tabachcheria,2,2,"Food, grocery & hospitality trade"
har,1,2,general retail
liquori,1,2,"Food, grocery & hospitality trade"
Abat jours,1,2,"Decorative arts, photography, antiques & artisan crafts"
Accumulatóri,1,2,"Office equipment, electrical, mechanical & industrial trades"
Acqua di colonia,1,2,"Textiles, clothing"
Lloyd’s Agen.,1,2,"Transport, shipping & maritime trades"
Agricola,1,2,general retail
Armonium,1,2,"Textiles, clothing"
Ottica,1,2,general retail
Aspirapolvere,1,2,"Office equipment, electrical, mechanical & industrial trades"
Telef. 53-819,1,2,
Bigiotterie,1,2,"Decorative arts, photography, antiques & artisan crafts"
Bronzi,1,2,"Decorative arts, photography, antiques & artisan crafts"
Soc. An.,1,2,
Calce,1,2,"Chemicals, fuel, construction materials & raw materials"
"119-A""",1,2,
telefono 24-562,1,2,
2667 B,1,2,
Carni equine,1,2,"Food, grocery & hospitality trade"
Cave,1,2,"Chemicals, fuel, construction materials & raw materials"
Coloniali,1,2,"Food, grocery & hospitality trade"
S. Moisé,1,2,
AGENCY,1,2,
Conserve,1,2,"Food, grocery & hospitality trade"
cordami,1,2,"Transport, shipping & maritime trades"
Fond. Convertite,1,2,
Detective,1,2,"Legal, financial & administrative professions "
Divise,1,2,"Textiles, clothing"
Doratura,1,2,"Decorative arts, photography, antiques & artisan crafts"
Ebanisti,1,2,"Decorative arts, photography, antiques & artisan crafts"
"1079""",1,2,
Eraclit,1,2,"Chemicals, fuel, construction materials & raw materials"
Fasite,1,2,general retail
Soc per Az,1,2,
Fibre autarchiche,1,2,"Textiles, clothing"
C. P. 46,1,2,
Foraggi,1,2,"Food, grocery & hospitality trade"
Francobolli,1,2,"Decorative arts, photography, antiques & artisan crafts"
Ghiaia,1,2,"Chemicals, fuel, construction materials & raw materials"
Terragliole,1,2,"Decorative arts, photography, antiques & artisan crafts"
Insetticidi,1,2,"Chemicals, fuel, construction materials & raw materials"
Banco,1,2,general retail
Ne gropente,1,2,general retail
Lievito,1,2,general retail
Macellazione,1,2,"Food, grocery & hospitality trade"
Bestimare ed esercizio macellere,1,2,"Food, grocery & hospitality trade"
Malto,1,2,"Food, grocery & hospitality trade"
INSETTICIDA,1,2,"Chemicals, fuel, construction materials & raw materials"
prime per celerie,1,2,general retail
Molini,1,2,"Food, grocery & hospitality trade"
Nichelatura,1,2,"Chemicals, fuel, construction materials & raw materials"
Olive,1,2,general retail
Palombari,1,2,"Transport, shipping & maritime trades"
Panelli,1,2,"Chemicals, fuel, construction materials & raw materials"
Pellami e cuoi,1,2,"Textiles, clothing"
Penna,1,2,"Textiles, clothing"
Pianoforti,1,2,"Office equipment, electrical, mechanical & industrial trades"
Piloti,1,2,"Transport, shipping & maritime trades"
Porcellane,1,2,"Decorative arts, photography, antiques & artisan crafts"
recuperi,1,2,"Transport, shipping & maritime trades"
Recordi ferroviari,1,2,Institutions/companies
Phonola radio,1,2,general retail
Rodio,1,2,"Chemicals, fuel, construction materials & raw materials"
Cast. 3133,1,2,
Riserie,1,2,general retail
Scopai,1,2,general retail
Sego,1,2,"Chemicals, fuel, construction materials & raw materials"
Semiotrica,1,2,general retail
terrestri,1,2,general retail
S.A.F.A.,1,2,
Stufe,1,2,"Office equipment, electrical, mechanical & industrial trades"
Cà Vio,1,2,
v. Macello,1,2,
Tappezzerie,1,2,general retail
Teatri,1,2,"Culture, entertainment & leisure"
Termometri,1,2,"Office equipment, electrical, mechanical & industrial trades"
Cartotecnica,1,2,"Textiles, clothing"
Torroni,1,2,general retail
Esercizio,1,2,
Vestiario,1,2,"Textiles, clothing"
S.A.V.I.A.,1,2,
Vetroflex,1,2,"Decorative arts, photography, antiques & artisan crafts"
Zuccherifici,1,2,"Food, grocery & hospitality trade"
fiati ed affini,1,2,"Textiles, clothing"
awvoc,1,2,general retail
Pastore,1,2,Religious institutions & clergy
oste,1,2,"Food, grocery & hospitality trade"
vet radeo,1,2,general retail
Cingalagerie,1,2,general retail
cattoria,1,2,general retail
macerie,1,2,"Real estate, construction & business services"
raprresentante,1,2,"Legal, financial & administrative professions "
tipografa,1,2,"Office equipment, electrical, mechanical & industrial trades"
lattera,1,2,general retail
bronzi,1,2,"Decorative arts, photography, antiques & artisan crafts"
fattoria,1,2,general retail
stucchi,1,2,"Decorative arts, photography, antiques & artisan crafts"
sguero,1,2,"Transport, shipping & maritime trades"
croft (esercizi),1,2,general retail
Alla Vida,1,2,general retail
o. pensione,1,2,"Food, grocery & hospitality trade"
nacelleria,1,2,"Food, grocery & hospitality trade"
agrumi,1,2,"Food, grocery & hospitality trade"
calcature,1,2,"Textiles, clothing"
cinzieria,1,2,"Textiles, clothing"
mosocore,1,2,general retail
tessanti,1,2,"Textiles, clothing"
pelterie,1,2,"Textiles, clothing"
micelleria,1,2,"Textiles, clothing"
quadri,1,2,"Decorative arts, photography, antiques & artisan crafts"
ertaio,1,2,general retail
pelli,1,2,"Textiles, clothing"
buste salate,1,2,general retail
cappelleria,1,2,"Textiles, clothing"
nobili,1,2,general retail
Via Algieri,1,2,
starchics,1,2,general retail
Geomera,1,2,"Legal, financial & administrative professions "
cortele e e perle,1,2,"Decorative arts, photography, antiques & artisan crafts"
produieni,1,2,general retail
carpentire,1,2,"Decorative arts, photography, antiques & artisan crafts"
chincaglie,1,2,"Textiles, clothing"
modificatore,1,2,general retail
sottoscrira,1,2,general retail
matalto neuro-se,1,2,general retail
ca-toleria,1,2,"Textiles, clothing"
sa to da uomo,1,2,"Textiles, clothing"
trattorio,1,2,"Food, grocery & hospitality trade"
ostetrico,1,2,"Legal, financial & administrative professions "
divise,1,2,"Textiles, clothing"
imbarcbi e subarbe,1,2,"Transport, shipping & maritime trades"
chirurg,1,2,"Legal, financial & administrative professions "
par. socio,1,2,general retail
caffe',1,2,"Food, grocery & hospitality trade"
aimenzanti (dett.),1,2,"Food, grocery & hospitality trade"
sa ta,1,2,general retail
pasticcera,1,2,"Food, grocery & hospitality trade"
orefice'ia,1,2,"Textiles, clothing"
merce'cie,1,2,"Textiles, clothing"
chiancigliere,1,2,general retail
fale indoperiche,1,2,general retail
Tormo,1,2,general retail
Merletta e cirmi,1,2,"Textiles, clothing"
Comm.,1,2,
numero 572,1,2,
numero 565,1,2,
corred di sposa ment-le e rangni,1,2,general retail
Albergo,1,2,"Food, grocery & hospitality trade"
Marittimi,1,2,"Transport, shipping & maritime trades"
Màghera,1,2,
patrimenti Ientazioni,1,2,general retail
facchini | publici,1,2,"Transport, shipping & maritime trades"
palombari,1,2,"Transport, shipping & maritime trades"
Geometre,1,2,"Legal, financial & administrative professions "
piloti,1,2,"Transport, shipping & maritime trades"
trattatia,1,2,"Food, grocery & hospitality trade"
olii,1,2,general retail
macellaia,1,2,"Food, grocery & hospitality trade"
Navagero 54,1,2,
orologiaio,1,2,"Textiles, clothing"
dermosifilopatica,1,2,"Legal, financial & administrative professions "
Pres.,1,2,
jeuta,1,2,general retail
radiogiologo,1,2,"Legal, financial & administrative professions "
junioico,1,2,general retail
catalfurcicico,1,2,general retail
incisore,1,2,"Decorative arts, photography, antiques & artisan crafts"
pellami e cuolo,1,2,"Textiles, clothing"
orefaceri,1,2,"Textiles, clothing"
ingg.,1,2,"Legal, financial & administrative professions "
Cassiere,1,2,"Legal, financial & administrative professions "
Filatelica,1,2,"Culture, entertainment & leisure"
arw.,1,2,"Legal, financial & administrative professions "
Ragiionere,1,2,"Legal, financial & administrative professions "
arciprete,1,2,Religious institutions & clergy
madura georlua. Le,1,2,general retail
ortopedico,1,2,"Legal, financial & administrative professions "
liagerie,1,2,"Textiles, clothing"
asserioazioni,1,2,general retail
ldm. Domnla Onesta,1,2,
Municipio,1,2,Institutions/companies
macellaio,1,2,"Food, grocery & hospitality trade"
fabbr. Terrario e mecca. nico,1,2,general retail
molino,1,2,"Food, grocery & hospitality trade"
Birreria,1,2,"Food, grocery & hospitality trade"
pellami e cuoi.,1,2,general retail
hotelgieria,1,2,"Food, grocery & hospitality trade"
scnure,1,2,general retail
merce- rie,1,2,"Textiles, clothing"
Pediatra,1,2,"Legal, financial & administrative professions "
Tappezziere,1,2,general retail
medico chirurgo,1,2,"Legal, financial & administrative professions "
dettaglio,1,2,
in melleria,1,2,general retail
per azioni,1,2,
dolciumi (mag osso),1,2,"Food, grocery & hospitality trade"
Calvacavia,1,2,
Cavalcavia,1,2,
ricuperi marittimi,1,2,"Transport, shipping & maritime trades"
lavandiera,1,2,"Textiles, clothing"
Plexiglas,1,2,"Decorative arts, photography, antiques & artisan crafts"
(dett),1,2,general retail
(dettaglio),1,2,
carni equine,1,2,"Food, grocery & hospitality trade"
paniiicio,1,2,general retail
"f,attoria",1,2,general retail
Organiz. (ANT),1,2,
autoparosti,1,2,general retail
bottiligeria,1,2,general retail
Cann 8971,1,2,
Mlumlnio,1,2,general retail
Gludeco 595,1,2,
seterie e lanerie,1,2,general retail
pianificato,1,2,general retail
cartolexia,1,2,"Textiles, clothing"
Villuitteur,1,2,general retail
DU5E,1,2,general retail
ostetrice | Mestre,1,2,general retail
articoli somm.a,1,2,general retail
minerial,1,2,general retail
F.I.T.T.V.,1,2,
bandaio lattoniere,1,2,"Office equipment, electrical, mechanical & industrial trades"
Santa Apneise 909-A,1,2,
Cann. 2102,1,2,
manutentore,1,2,general retail
fond. Cavor 13,1,2,
bar.,1,2,general retail
valigeria,1,2,"Textiles, clothing"
P. S. in S.P.K.,1,2,
caroleria,1,2,general retail
pellami e cuoi a,1,2,"Textiles, clothing"
coltellaio e arrotino,1,2,general retail
ebanista,1,2,"Decorative arts, photography, antiques & artisan crafts"
scuola,1,2,Institutions/companies
Fiori,1,2,"Textiles, clothing"
munitettature,1,2,general retail
calsature,1,2,general retail
merce verie,1,2,"Textiles, clothing"
mercer.,1,2,"Textiles, clothing"
Tappzatore,1,2,general retail
orefici,1,2,"Textiles, clothing"
Parroco,1,2,Religious institutions & clergy
Generacia,1,2,general retail
acciai,1,2,general retail
radio e radio; alumunofni,1,2,"Office equipment, electrical, mechanical & industrial trades"
cofor,1,2,general retail
RIECA,1,2,general retail
Sottuto,1,2,general retail
carta da macera,1,2,"Textiles, clothing"
vetreria,1,2,"Decorative arts, photography, antiques & artisan crafts"
Zinografia,1,2,"Office equipment, electrical, mechanical & industrial trades"
murtori,1,2,"Real estate, construction & business services"
C.P. 28,1,2,
numero 45,1,2,
nettezza urbana,1,2,Institutions/companies
foraggi,1,2,"Food, grocery & hospitality trade"
via Dese,1,2,
Clinica Ostetrica,1,2,"Legal, financial & administrative professions "
modisteria,1,2,"Textiles, clothing"
pm. Patriarcale,1,2,Religious institutions & clergy
malatte polmonari,1,2,"Legal, financial & administrative professions "
trattorìa,1,2,"Food, grocery & hospitality trade"
caleteria,1,2,general retail
bigiotterie,1,2,"Decorative arts, photography, antiques & artisan crafts"
autoscuola,1,2,Institutions/companies
Quadri,1,2,"Decorative arts, photography, antiques & artisan crafts"
Orologeria,1,2,"Textiles, clothing"
l'attrice,1,2,"Legal, financial & administrative professions "
imbarchi e sbarchi,1,2,"Transport, shipping & maritime trades"
squero,1,2,"Transport, shipping & maritime trades"
rigattatoi,1,2,"Decorative arts, photography, antiques & artisan crafts"
petrolio,1,2,"Chemicals, fuel, construction materials & raw materials"
palii iniettati,1,2,general retail
lateria,1,2,"Food, grocery & hospitality trade"
vetria,1,2,"Decorative arts, photography, antiques & artisan crafts"
Cann. 1671,1,2,
chiavaleserie,1,2,general retail
scaprer,1,2,general retail
abbiagliamento,1,2,"Textiles, clothing"
pelliche,1,2,"Textiles, clothing"
